,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
831,AUT,Austria,2020-03-07,74,33,0,0,8.216000000000001,3.6639999999999997,0.0,0.0,4308.0,308.0,0.478,0.034,tests performed
832,AUT,Austria,2020-03-08,99,25,0,0,10.992,2.7760000000000002,0.0,0.0,4509.0,201.0,0.501,0.022000000000000002,tests performed
833,AUT,Austria,2020-03-09,102,3,0,0,11.325,0.33299999999999996,0.0,0.0,4734.0,225.0,0.526,0.025,tests performed
834,AUT,Austria,2020-03-10,131,29,0,0,14.545,3.22,0.0,0.0,5026.0,292.0,0.5579999999999999,0.032,tests performed
835,AUT,Austria,2020-03-11,182,51,0,0,20.208,5.662999999999999,0.0,0.0,5362.0,336.0,0.595,0.037000000000000005,tests performed
836,AUT,Austria,2020-03-12,246,64,0,0,27.314,7.106,0.0,0.0,5869.0,507.0,0.652,0.055999999999999994,tests performed
837,AUT,Austria,2020-03-13,361,115,1,1,40.083,12.769,0.111,0.111,6582.0,713.0,0.731,0.079,tests performed
838,AUT,Austria,2020-03-14,504,143,1,0,55.96,15.878,0.111,0.0,7467.0,885.0,0.8290000000000001,0.098,tests performed
839,AUT,Austria,2020-03-15,655,151,1,0,72.726,16.766,0.111,0.0,8167.0,700.0,0.907,0.078,tests performed
840,AUT,Austria,2020-03-16,860,205,1,0,95.488,22.761999999999997,0.111,0.0,8490.0,323.0,0.943,0.036000000000000004,tests performed
841,AUT,Austria,2020-03-17,1016,156,3,2,112.809,17.320999999999998,0.33299999999999996,0.222,10278.0,1788.0,1.141,0.19899999999999998,tests performed
842,AUT,Austria,2020-03-18,1332,316,3,0,147.895,35.086,0.33299999999999996,0.0,11977.0,1699.0,1.33,0.18899999999999997,tests performed
843,AUT,Austria,2020-03-19,1646,314,4,1,182.75900000000001,34.864000000000004,0.444,0.111,13724.0,1747.0,1.524,0.19399999999999998,tests performed
844,AUT,Austria,2020-03-20,2196,550,6,2,243.827,61.068000000000005,0.6659999999999999,0.222,15613.0,1889.0,1.734,0.21,tests performed
845,AUT,Austria,2020-03-21,2649,453,6,0,294.124,50.298,0.6659999999999999,0.0,18545.0,2932.0,2.059,0.326,tests performed
846,AUT,Austria,2020-03-22,3024,375,8,2,335.76099999999997,41.637,0.888,0.222,21368.0,2823.0,2.373,0.313,tests performed
847,AUT,Austria,2020-03-23,3631,607,16,8,403.158,67.39699999999999,1.777,0.888,23429.0,2061.0,2.6010000000000004,0.22899999999999998,tests performed
848,AUT,Austria,2020-03-24,4486,855,25,9,498.09,94.932,2.7760000000000002,0.9990000000000001,28391.0,4962.0,3.1519999999999997,0.551,tests performed
849,AUT,Austria,2020-03-25,5282,796,30,5,586.472,88.382,3.3310000000000004,0.555,32407.0,4016.0,3.5980000000000003,0.446,tests performed
850,AUT,Austria,2020-03-26,5888,606,34,4,653.757,67.285,3.775,0.444,35995.0,3588.0,3.997,0.39799999999999996,tests performed
851,AUT,Austria,2020-03-27,7029,1141,52,18,780.445,126.68799999999999,5.774,1.999,39552.0,3557.0,4.3919999999999995,0.395,tests performed
852,AUT,Austria,2020-03-28,7697,668,68,16,854.6139999999999,74.169,7.55,1.777,42750.0,3198.0,4.747,0.355,tests performed
853,AUT,Austria,2020-03-29,8291,594,68,0,920.568,65.953,7.55,0.0,46441.0,3691.0,5.156000000000001,0.41,tests performed
854,AUT,Austria,2020-03-30,8813,522,86,18,978.5260000000001,57.958999999999996,9.549,1.999,49455.0,3014.0,5.4910000000000005,0.335,tests performed
855,AUT,Austria,2020-03-31,9618,805,108,22,1067.907,89.381,11.991,2.443,52344.0,2889.0,5.812,0.321,tests performed
856,AUT,Austria,2020-04-01,10182,564,128,20,1130.529,62.622,14.212,2.221,55863.0,3519.0,6.202999999999999,0.391,tests performed
857,AUT,Austria,2020-04-02,10711,529,146,18,1189.265,58.736000000000004,16.211,1.999,92190.0,36327.0,10.236,4.033,tests performed
858,AUT,Austria,2020-04-03,11129,418,158,12,1235.677,46.411,17.543,1.3319999999999999,98343.0,6153.0,10.919,0.6829999999999999,tests performed
859,AUT,Austria,2020-04-04,11525,396,168,10,1279.646,43.968999999999994,18.653,1.11,104134.0,5791.0,11.562000000000001,0.643,tests performed
860,AUT,Austria,2020-04-05,11766,241,186,18,1306.404,26.759,20.651999999999997,1.999,108416.0,4282.0,12.038,0.475,tests performed
861,AUT,Austria,2020-04-06,11983,217,204,18,1330.4979999999998,24.094,22.651,1.999,111296.0,2880.0,12.357000000000001,0.32,tests performed
862,AUT,Austria,2020-04-07,12297,314,220,16,1365.362,34.864000000000004,24.427,1.777,115235.0,3939.0,12.795,0.43700000000000006,tests performed
863,AUT,Austria,2020-04-08,12640,343,243,23,1403.4460000000001,38.084,26.980999999999998,2.5540000000000003,120755.0,5520.0,13.408,0.613,tests performed
864,AUT,Austria,2020-04-09,12969,329,273,30,1439.976,36.53,30.311999999999998,3.3310000000000004,126287.0,5532.0,14.022,0.614,tests performed
865,AUT,Austria,2020-04-10,13248,279,295,22,1470.954,30.978,32.754,2.443,134743.0,8456.0,14.960999999999999,0.9390000000000001,tests performed
866,AUT,Austria,2020-04-11,13560,312,319,24,1505.596,34.641999999999996,35.419000000000004,2.665,140975.0,6232.0,15.652999999999999,0.6920000000000001,tests performed
867,AUT,Austria,2020-04-12,13807,247,337,18,1533.021,27.425,37.418,1.999,144877.0,3902.0,16.086,0.433,tests performed
868,AUT,Austria,2020-04-13,13937,130,350,13,1547.455,14.434000000000001,38.861,1.443,148412.0,3535.0,16.479,0.392,tests performed
869,AUT,Austria,2020-04-14,14043,106,368,18,1559.225,11.769,40.86,1.999,151796.0,3384.0,16.854,0.376,tests performed
870,AUT,Austria,2020-04-15,14234,191,384,16,1580.432,21.206999999999997,42.636,1.777,156801.0,5005.0,17.41,0.556,tests performed
871,AUT,Austria,2020-04-16,14370,136,393,9,1595.5320000000002,15.1,43.636,0.9990000000000001,162816.0,6015.0,18.078,0.6679999999999999,tests performed
872,AUT,Austria,2020-04-17,14448,78,410,17,1604.193,8.661,45.523,1.8880000000000001,169272.0,6456.0,18.795,0.7170000000000001,tests performed
873,AUT,Austria,2020-04-18,14603,155,431,21,1621.4029999999998,17.21,47.855,2.332,175932.0,6660.0,19.534000000000002,0.7390000000000001,tests performed
874,AUT,Austria,2020-04-19,14662,59,443,12,1627.953,6.551,49.187,1.3319999999999999,179243.0,3311.0,19.902,0.368,tests performed
875,AUT,Austria,2020-04-20,14710,48,452,9,1633.283,5.33,50.187,0.9990000000000001,182949.0,3706.0,20.313,0.41100000000000003,tests performed
876,AUT,Austria,2020-04-21,14783,73,462,10,1641.388,8.105,51.297,1.11,189018.0,6069.0,20.987,0.674,tests performed
877,AUT,Austria,2020-04-22,14833,50,463,1,1646.94,5.5520000000000005,51.408,0.111,201794.0,12776.0,22.406,1.419,tests performed
878,AUT,Austria,2020-04-23,14924,91,494,31,1657.0439999999999,10.104,54.85,3.4419999999999997,205835.0,4041.0,22.854,0.449,tests performed
879,AUT,Austria,2020-04-24,14985,61,508,14,1663.817,6.773,56.403999999999996,1.554,212686.0,6851.0,23.615,0.7609999999999999,tests performed
880,AUT,Austria,2020-04-25,15068,83,513,5,1673.033,9.216000000000001,56.958999999999996,0.555,221089.0,8403.0,24.548000000000002,0.9329999999999999,tests performed
881,AUT,Austria,2020-04-26,15134,66,536,23,1680.361,7.327999999999999,59.513000000000005,2.5540000000000003,227631.0,6542.0,25.274,0.726,tests performed
882,AUT,Austria,2020-04-27,15189,55,542,6,1686.467,6.107,60.178999999999995,0.6659999999999999,232537.0,4906.0,25.819000000000003,0.545,tests performed
883,AUT,Austria,2020-04-28,15256,67,549,7,1693.9070000000002,7.439,60.957,0.777,239578.0,7041.0,26.601,0.782,tests performed
884,AUT,Austria,2020-04-29,15314,58,569,20,1700.346,6.44,63.177,2.221,247754.0,8176.0,27.509,0.9079999999999999,tests performed
